trip_id,date,time,driver_id,start_location,end_location,distance,duration,petrol_price,vehicle_mileage,weather,peak_hours,total_fare,Driver_Service,No_of_Seats,Car_Type,Driver_Wages
729642,22-07-2024,20:37:51,75072198,Porur,College Campus,11.3,58,89.21,16,Rainy,False,113.41,No,7,SUV,0
615651,14-01-2024,09:20:06,54983135,College Campus,Anna Nagar,18.2,23,90.94,17,Cloudy,False,175.25,Yes,5,Minivan,5051
500015,08-02-2024,07:21:47,27822861,Tambaram,College Campus,28.4,75,85.53,15,Cloudy,False,267.2,No,6,Minivan,0
926944,23-06-2024,06:00:10,67726603,College Campus,Tambaram,28.1,77,87.4,18,Cloudy,True,245.59,No,4,Hatchback,0
827710,27-10-2024,20:07:08,26106661,Adyar,College Campus,12.4,20,90.52,12,Cloudy,True,154.34,No,7,SUV,0
695808,06-11-2024,16:37:36,45059599,Mylapore,College Campus,28.5,47,91.37,15,Sunny,False,286.44,No,4,SUV,0
886614,27-07-2024,22:04:23,85394430,College Campus,Velachery,10.2,32,88.83,20,Sunny,True,88.34,Yes,7,Hatchback,6911
756368,07-11-2024,23:37:24,37094047,Anna Nagar,College Campus,12.6,43,91.92,12,Rainy,True,173.73,No,7,Sedan,0
866133,12-10-2024,16:03:14,48020105,College Campus,T Nagar,7.1,70,89.95,19,Rainy,False,55.46,Yes,6,Sedan,7626
963539,22-11-2024,13:37:52,90490165,T Nagar,College Campus,14.2,58,94.14,17,Cloudy,False,153.34,Yes,5,Sedan,8952
329563,24-02-2024,13:15:07,19307819,Porur,College Campus,14.4,89,85.82,16,Rainy,True,127.44,No,5,Hatchback,0
470767,01-04-2024,23:59:24,4866365,Anna Nagar,College Campus,6.3,16,87.21,16,Rainy,True,61.81,No,5,Minivan,0
466142,17-05-2024,23:58:09,12816176,College Campus,Tambaram,11.5,61,86.09,12,Rainy,True,160.88,No,6,Sedan,0
868942,25-02-2024,11:19:09,4866365,College Campus,Mylapore,12.5,36,86.29,12,Rainy,True,161.79,Yes,7,Minivan,8193
883511,03-03-2024,23:33:36,64601777,Adyar,College Campus,20.7,49,85.48,16,Rainy,True,215.65,No,4,Minivan,0
607591,20-07-2024,06:27:59,29860252,T Nagar,College Campus,9.4,38,88.15,17,Sunny,False,95.05,Yes,5,Hatchback,6069
319308,11-03-2024,10:28:33,47770830,Velachery,College Campus,23.9,23,86.59,13,Sunny,True,310.43,No,6,Minivan,0
367204,28-06-2024,19:00:23,58445677,Tambaram,College Campus,17.7,26,89.77,13,Rainy,True,220.01,Yes,5,Sedan,7715
607687,01-06-2024,18:44:33,30154547,T Nagar,College Campus,6.4,78,85.55,14,Cloudy,False,76.26,Yes,7,SUV,8656
286223,18-03-2024,02:58:44,41917727,College Campus,Velachery,24.1,41,87.12,20,Rainy,False,204.71,Yes,7,Hatchback,8172
368318,02-02-2024,00:56:44,12423374,Velachery,College Campus,9.1,27,87.8,14,Rainy,False,102.73,Yes,5,Sedan,5141
310303,08-05-2024,21:14:38,47128795,Velachery,College Campus,8.6,71,87.61,14,Cloudy,False,88.8,Yes,7,Minivan,7309
469871,19-08-2024,12:21:29,15458964,Mylapore,College Campus,9.6,26,91.21,15,Rainy,False,113.83,Yes,7,SUV,8713
1226,12-08-2024,01:03:08,27321395,College Campus,Porur,13.3,44,91.45,16,Sunny,False,136.83,Yes,6,Sedan,6846
122522,21-05-2024,15:23:13,93916926,Anna Nagar,College Campus,27.9,42,86.65,13,Cloudy,False,306.84,Yes,6,Minivan,7075
377186,02-01-2024,04:37:47,64001803,College Campus,Tambaram,5.7,43,90.18,15,Sunny,False,61.68,No,4,Sedan,0
241639,07-05-2024,05:26:23,93349064,College Campus,Anna Nagar,26.6,50,87.56,12,Rainy,True,349.36,No,7,Minivan,0
288189,06-08-2024,17:08:35,35875061,College Campus,Velachery,7.6,51,91.88,17,Rainy,True,73.94,No,5,Minivan,0
598515,13-01-2024,21:16:51,25813868,College Campus,Tambaram,8.8,74,91.9,12,Cloudy,True,121.31,No,4,Sedan,0
415297,23-01-2024,11:07:23,83649499,College Campus,Anna Nagar,22.8,50,88.94,12,Sunny,True,329.52,No,5,SUV,0
302201,20-05-2024,05:34:22,22477689,College Campus,Tambaram,5.8,35,86.0,20,Cloudy,False,48.63,Yes,4,Minivan,8995
388771,26-04-2024,06:20:08,96893333,Tambaram,College Campus,25.2,21,86.65,18,Sunny,True,200.16,No,7,SUV,0
206740,06-04-2024,15:56:48,91350006,College Campus,T Nagar,6.4,37,85.92,15,Sunny,True,60.49,No,6,Minivan,0
569724,29-12-2024,04:27:03,70475927,College Campus,T Nagar,12.3,18,93.23,14,Rainy,False,147.44,No,6,SUV,0
659707,15-08-2024,09:48:48,46617072,College Campus,Adyar,27.1,42,91.49,15,Cloudy,True,297.53,Yes,5,Sedan,6130
802618,02-04-2024,04:38:23,97837316,College Campus,Tambaram,15.2,59,86.86,19,Cloudy,False,114.66,Yes,6,Sedan,6361
89663,20-05-2024,09:46:37,63581376,College Campus,Velachery,22.4,67,86.0,15,Cloudy,True,231.17,No,7,SUV,0
152906,09-09-2024,17:17:02,7366427,Tambaram,College Campus,18.8,22,92.35,15,Rainy,False,225.7,Yes,6,SUV,8322
946151,30-01-2024,14:17:36,25813868,Tambaram,College Campus,28.8,16,87.18,12,Cloudy,True,376.62,No,7,SUV,0
596169,24-07-2024,23:20:23,98210127,Porur,College Campus,19.1,79,88.06,14,Rainy,True,198.23,Yes,7,SUV,5058
947609,13-04-2024,22:32:37,56556692,Tambaram,College Campus,8.1,16,85.0,18,Sunny,True,68.85,No,5,SUV,0
4774,11-05-2024,22:15:52,57331474,Adyar,College Campus,8.5,69,86.62,18,Cloudy,False,73.63,Yes,6,Sedan,6639
408394,09-05-2024,15:32:00,10999187,College Campus,Tambaram,18.9,22,87.36,13,Cloudy,False,247.67,Yes,6,Minivan,8572
971979,05-03-2024,21:33:08,55876038,T Nagar,College Campus,22.9,66,85.41,17,Rainy,False,207.09,Yes,7,SUV,5238
876808,10-06-2024,14:40:40,36284418,College Campus,Tambaram,15.7,68,86.26,19,Sunny,True,128.3,No,7,Sedan,0
792460,12-11-2024,15:11:35,6608430,Adyar,College Campus,21.3,42,93.74,15,Rainy,True,259.57,Yes,5,Minivan,6764
751873,25-10-2024,23:53:58,30154547,T Nagar,College Campus,17.4,78,90.62,17,Cloudy,True,153.04,Yes,5,SUV,7141
371777,07-08-2024,06:23:56,9004630,Mylapore,College Campus,29.0,75,91.93,15,Sunny,True,346.58,No,5,Minivan,0
653104,20-03-2024,10:23:23,52057659,Porur,College Campus,18.7,58,86.17,18,Rainy,True,147.71,No,5,Minivan,0
721278,13-07-2024,06:10:00,26056826,T Nagar,College Campus,29.7,54,88.4,15,Sunny,True,288.8,No,5,Hatchback,0
559431,08-02-2024,08:04:23,13822252,College Campus,Anna Nagar,22.3,40,85.53,13,Cloudy,True,242.08,No,5,Hatchback,0
912228,05-01-2024,08:47:08,85620599,College Campus,Mylapore,13.6,69,91.15,20,Rainy,True,120.86,Yes,4,Sedan,8625
994849,01-12-2024,03:46:01,80845026,Porur,College Campus,13.7,37,94.82,19,Sunny,False,133.32,No,6,Sedan,0
299129,27-04-2024,00:12:12,17448332,College Campus,T Nagar,16.2,28,86.07,12,Sunny,True,209.15,Yes,6,Sedan,5031
360723,22-11-2024,01:22:21,96264277,Mylapore,College Campus,5.6,78,94.14,14,Sunny,True,73.43,Yes,5,SUV,8908
656788,28-03-2024,17:42:50,54697813,Porur,College Campus,9.1,55,86.69,19,Sunny,True,80.96,Yes,4,Hatchback,5254
912040,04-09-2024,18:11:36,30846086,College Campus,Adyar,24.0,83,90.38,20,Rainy,True,195.22,Yes,5,Minivan,7860
163819,28-11-2024,02:45:09,82489609,College Campus,Porur,5.0,85,94.74,14,Sunny,False,55.83,No,6,SUV,0
491141,21-07-2024,17:37:13,60348132,College Campus,Anna Nagar,19.6,82,88.69,13,Sunny,False,220.63,Yes,6,Hatchback,8278
668331,30-11-2024,13:36:07,10598908,College Campus,Velachery,12.5,60,94.89,12,Sunny,True,177.92,Yes,5,Minivan,8623
896122,13-06-2024,09:11:16,86480735,College Campus,Tambaram,16.0,37,86.91,16,Cloudy,True,143.4,Yes,6,Hatchback,6094
981376,21-04-2024,08:42:54,5921411,College Campus,Adyar,11.3,36,85.35,19,Sunny,False,91.37,No,7,Hatchback,0
203005,06-02-2024,23:12:42,81639979,Mylapore,College Campus,15.0,40,87.17,12,Cloudy,True,212.48,No,5,SUV,0
745675,18-10-2024,14:45:34,97818795,College Campus,T Nagar,19.1,15,89.64,19,Rainy,False,175.72,No,7,Minivan,0
620170,31-05-2024,18:09:32,45059599,Velachery,College Campus,17.7,45,85.89,16,Rainy,False,185.28,No,5,Minivan,0
448205,17-01-2024,11:25:28,96834314,College Campus,Tambaram,13.1,35,89.29,15,Cloudy,False,128.67,Yes,4,Sedan,8139
940144,25-11-2024,21:13:40,81639979,College Campus,Anna Nagar,19.6,27,95.16,15,Sunny,False,205.16,No,7,Hatchback,0
504447,21-10-2024,01:26:07,15938268,College Campus,Adyar,26.9,31,89.95,12,Cloudy,False,332.7,Yes,5,Sedan,7897
205344,21-07-2024,03:44:40,54001190,Velachery,College Campus,22.0,74,88.69,20,Sunny,False,175.61,No,6,SUV,0
95717,17-10-2024,01:47:16,23921087,Porur,College Campus,18.5,15,89.89,14,Rainy,True,195.99,No,7,Minivan,0
847500,11-11-2024,18:10:23,65738665,Anna Nagar,College Campus,6.4,73,93.4,19,Sunny,False,61.35,No,7,Sedan,0
250105,04-08-2024,21:37:17,35949987,Porur,College Campus,7.7,71,92.25,12,Rainy,False,97.67,No,6,Sedan,0
525764,25-04-2024,09:22:11,26570348,College Campus,Anna Nagar,19.2,39,86.67,12,Rainy,True,270.41,No,7,Hatchback,0
380782,24-09-2024,18:36:30,10392116,T Nagar,College Campus,16.1,74,89.48,17,Rainy,True,139.83,No,7,Sedan,0
583292,25-09-2024,08:36:16,56523700,Adyar,College Campus,6.8,79,89.26,13,Cloudy,True,91.05,Yes,5,SUV,7326
642656,12-08-2024,06:46:50,93652871,Mylapore,College Campus,11.2,48,91.45,12,Rainy,False,166.44,Yes,7,SUV,7538
38984,27-11-2024,19:18:36,22486589,College Campus,T Nagar,12.8,62,94.7,16,Sunny,False,136.37,Yes,4,Sedan,6370
520443,27-06-2024,20:52:21,97447828,Adyar,College Campus,5.5,39,88.41,15,Cloudy,True,58.35,Yes,6,Sedan,8399
154364,02-02-2024,17:45:43,90240121,College Campus,Tambaram,23.3,16,87.8,19,Sunny,False,193.81,No,7,Hatchback,0
913463,19-04-2024,04:51:06,15938268,Anna Nagar,College Campus,6.3,65,86.32,13,Cloudy,False,69.02,Yes,4,Minivan,5962
489198,06-09-2024,18:14:34,19307819,T Nagar,College Campus,28.4,51,91.46,17,Cloudy,False,252.11,Yes,6,SUV,5469
600768,22-09-2024,14:21:45,59882615,T Nagar,College Campus,21.7,89,89.38,15,Rainy,False,232.75,No,5,Sedan,0
113473,12-02-2024,18:33:07,51688974,College Campus,Porur,18.3,31,86.02,18,Cloudy,False,170.53,No,7,Minivan,0
271693,24-02-2024,10:59:25,97818795,College Campus,Porur,25.9,45,85.82,19,Rainy,False,210.58,No,5,Minivan,0
706869,03-08-2024,17:14:38,76118626,Anna Nagar,College Campus,26.7,52,92.63,16,Cloudy,False,278.24,Yes,6,SUV,5551
331539,15-11-2024,21:41:00,92202103,Adyar,College Campus,6.6,29,93.69,20,Cloudy,True,51.01,Yes,7,Minivan,7950
506750,17-08-2024,05:39:08,51957434,Anna Nagar,College Campus,5.0,63,91.47,18,Cloudy,False,41.92,Yes,5,Hatchback,7322
232260,14-07-2024,18:32:47,15889610,Adyar,College Campus,7.7,66,88.59,14,Cloudy,True,87.7,Yes,4,Hatchback,6661
562837,24-07-2024,23:30:24,52057659,College Campus,Porur,16.5,68,88.06,14,Rainy,True,171.25,No,7,SUV,0
638225,29-06-2024,07:56:30,26056826,Porur,College Campus,25.4,28,90.08,20,Cloudy,False,223.08,No,5,Sedan,0
705177,27-05-2024,05:33:56,51848838,Velachery,College Campus,13.3,62,85.18,15,Rainy,False,147.28,Yes,6,Sedan,7148
6459,10-04-2024,23:56:35,83649499,T Nagar,College Campus,16.5,62,85.22,17,Rainy,True,136.48,Yes,6,Sedan,6013
774027,09-01-2024,05:25:53,48897362,Adyar,College Campus,5.1,37,91.97,20,Sunny,False,38.7,Yes,4,Sedan,6128
45280,07-01-2024,22:07:36,60581019,Velachery,College Campus,14.1,78,91.82,18,Cloudy,True,118.68,No,7,SUV,0
422625,19-09-2024,05:43:48,19307819,College Campus,Velachery,9.6,39,90.64,14,Sunny,True,121.2,No,6,Sedan,0
125781,09-08-2024,20:10:34,2064375,Adyar,College Campus,8.3,57,92.15,18,Sunny,True,70.11,Yes,4,Hatchback,8448
937327,05-09-2024,22:46:34,98210127,College Campus,Tambaram,25.1,48,91.26,15,Sunny,False,251.97,No,4,Minivan,0
20888,16-12-2024,13:22:08,50816208,Porur,College Campus,29.8,76,91.89,18,Cloudy,False,273.83,Yes,4,Hatchback,5566
347792,09-01-2024,01:42:02,85734901,College Campus,Adyar,28.4,16,91.97,15,Rainy,True,313.43,Yes,4,Hatchback,8776
688424,17-08-2024,14:40:25,43353935,College Campus,T Nagar,26.2,53,91.47,13,Cloudy,False,359.48,No,6,SUV,0
481926,12-07-2024,00:36:26,90950864,Tambaram,College Campus,18.4,59,88.31,19,Sunny,False,166.77,Yes,4,SUV,6100
936558,25-06-2024,02:03:50,56523700,Porur,College Campus,21.1,42,87.82,13,Sunny,True,235.19,Yes,4,SUV,5752
933247,12-02-2024,09:12:01,84582586,College Campus,Porur,29.8,54,86.02,13,Rainy,False,384.51,No,4,Hatchback,0
480277,05-01-2024,18:00:02,96264277,Tambaram,College Campus,23.0,65,91.15,20,Cloudy,False,188.68,Yes,6,Minivan,7662
54450,23-03-2024,15:36:54,21589659,College Campus,Velachery,11.0,20,86.98,15,Cloudy,False,105.25,Yes,4,Minivan,8591
633492,13-03-2024,07:35:39,63454375,Mylapore,College Campus,29.4,66,87.34,18,Cloudy,False,256.78,No,5,Hatchback,0
553835,16-10-2024,04:14:17,53591964,Tambaram,College Campus,22.4,35,89.99,13,Rainy,False,255.85,No,6,SUV,0
863951,19-02-2024,13:07:07,67797265,T Nagar,College Campus,12.3,24,85.0,16,Rainy,False,117.62,Yes,4,Hatchback,8679
834396,29-02-2024,23:03:16,53988798,College Campus,Tambaram,14.5,82,86.37,13,Rainy,False,158.95,Yes,7,Hatchback,8481
360788,11-08-2024,06:37:57,41700977,Tambaram,College Campus,12.7,64,91.69,20,Cloudy,False,104.8,Yes,5,SUV,6893
542343,19-03-2024,18:11:33,20451611,Mylapore,College Campus,25.0,79,87.16,17,Sunny,False,249.94,No,4,SUV,0
389894,29-06-2024,14:44:16,53752175,College Campus,Velachery,12.4,55,90.08,19,Rainy,False,114.64,No,4,Hatchback,0
647614,17-03-2024,11:23:04,30003947,College Campus,T Nagar,16.0,60,87.27,18,Cloudy,False,128.0,Yes,4,Minivan,7750
581117,08-08-2024,22:12:45,2016998,Mylapore,College Campus,9.4,60,93.08,18,Sunny,True,80.2,No,6,SUV,0
502824,28-03-2024,13:42:02,60638547,College Campus,T Nagar,23.2,54,86.69,14,Rainy,False,258.58,No,5,Hatchback,0
340597,23-04-2024,11:43:55,12798396,Velachery,College Campus,6.0,39,86.61,19,Rainy,True,49.23,Yes,7,Sedan,5815
607423,01-02-2024,10:12:29,25813868,Tambaram,College Campus,26.0,89,87.8,13,Sunny,False,316.08,Yes,4,Sedan,8160
206169,04-10-2024,22:21:23,80818624,Mylapore,College Campus,5.4,73,89.45,18,Cloudy,True,44.28,No,6,Sedan,0
949441,21-05-2024,12:06:07,76829411,College Campus,Anna Nagar,8.9,79,86.65,12,Sunny,False,125.32,No,5,SUV,0
176752,02-10-2024,01:42:28,20838055,Tambaram,College Campus,13.2,25,89.65,17,Rainy,True,114.86,Yes,7,Sedan,5455
881570,12-11-2024,09:44:25,66302709,T Nagar,College Campus,6.4,72,93.74,13,Cloudy,True,76.15,No,7,Sedan,0
477704,24-06-2024,10:44:49,38032229,Porur,College Campus,16.9,46,87.81,14,Sunny,True,174.9,Yes,6,Minivan,6255
824118,28-01-2024,15:15:00,34958694,Tambaram,College Campus,20.2,63,87.62,18,Rainy,False,162.24,Yes,6,Minivan,7480
583712,30-04-2024,00:46:23,10462335,Anna Nagar,College Campus,16.5,43,87.41,19,Cloudy,True,136.64,No,5,SUV,0
51970,18-01-2024,12:02:37,60348132,Tambaram,College Campus,29.9,67,89.45,18,Rainy,False,267.46,No,4,Sedan,0
291322,16-05-2024,13:21:20,84924297,T Nagar,College Campus,20.5,57,86.25,12,Cloudy,True,287.32,Yes,6,Minivan,6591
310013,07-04-2024,02:16:18,60348132,Adyar,College Campus,20.7,75,86.05,13,Sunny,True,226.08,No,6,Minivan,0
716807,27-07-2024,19:15:50,55876038,College Campus,Anna Nagar,6.2,21,88.83,14,Rainy,True,70.81,Yes,6,Sedan,8232
824577,20-09-2024,08:33:55,50009429,College Campus,Adyar,25.1,63,90.13,15,Cloudy,True,294.09,Yes,5,Sedan,7526
182850,22-07-2024,12:57:35,35166245,Porur,College Campus,9.4,58,89.21,16,Rainy,True,86.48,Yes,5,Hatchback,8545
340469,21-11-2024,17:00:12,11403384,College Campus,Adyar,6.8,42,93.56,16,Sunny,True,71.57,Yes,6,Minivan,7394
972687,08-08-2024,09:49:08,10020860,Velachery,College Campus,24.0,49,93.08,20,Cloudy,False,217.81,Yes,5,SUV,5355
470295,07-07-2024,21:55:53,85620599,College Campus,Adyar,20.8,37,89.38,12,Rainy,False,278.87,No,6,Minivan,0
427299,06-05-2024,16:48:29,31333879,College Campus,Adyar,8.0,54,87.85,15,Sunny,False,84.34,Yes,7,Hatchback,6751
687259,02-11-2024,16:32:45,84582586,T Nagar,College Campus,27.7,79,91.6,16,Sunny,True,285.45,Yes,4,SUV,5843
661045,13-11-2024,06:49:29,94843868,Adyar,College Campus,17.8,65,93.59,18,Cloudy,False,180.47,Yes,5,Hatchback,6618
502254,13-01-2024,23:15:10,72843194,College Campus,Adyar,20.0,56,91.9,14,Sunny,True,256.01,Yes,5,SUV,6331
714857,29-08-2024,18:45:25,96834314,Porur,College Campus,9.5,74,91.02,13,Sunny,True,109.75,No,6,SUV,0
821021,26-08-2024,14:39:00,88278617,Tambaram,College Campus,15.1,49,91.05,19,Sunny,False,141.1,Yes,5,Minivan,8839
709197,22-01-2024,05:15:35,41752129,College Campus,Adyar,14.4,76,88.91,15,Rainy,True,166.44,No,7,Hatchback,0
41945,17-11-2024,11:21:09,93652871,College Campus,T Nagar,22.6,31,94.03,18,Sunny,False,194.8,Yes,5,Sedan,7423
151188,14-03-2024,11:40:46,24108597,College Campus,Mylapore,28.2,59,88.12,15,Sunny,False,298.2,Yes,7,Hatchback,8077
884641,08-03-2024,11:57:41,61327131,College Campus,Mylapore,25.3,32,86.55,16,Sunny,True,225.81,Yes,4,Minivan,7344
700090,03-06-2024,08:28:31,90240121,College Campus,Velachery,7.5,28,85.81,17,Cloudy,True,68.14,Yes,4,Sedan,8950
997102,29-11-2024,12:52:30,34341023,College Campus,Adyar,5.6,43,94.4,20,Rainy,True,51.54,No,6,SUV,0
97475,10-01-2024,17:55:56,18727561,College Campus,Porur,21.0,48,92.24,17,Rainy,False,222.19,Yes,4,SUV,5748
994243,03-04-2024,14:00:00,40147306,College Campus,Porur,12.4,47,86.69,12,Cloudy,False,147.81,No,6,Hatchback,0
635173,13-02-2024,09:19:12,66507874,College Campus,Porur,13.1,20,85.87,19,Rainy,True,106.57,No,5,SUV,0
88713,05-11-2024,19:57:39,81639979,Velachery,College Campus,14.9,49,91.48,18,Rainy,False,136.31,Yes,6,SUV,6838
816055,25-07-2024,01:12:29,10758729,College Campus,Mylapore,24.2,21,88.31,17,Sunny,False,245.14,No,7,Hatchback,0
836114,18-12-2024,17:33:30,4414123,Mylapore,College Campus,25.0,51,93.06,13,Cloudy,True,295.29,Yes,7,Hatchback,6944
190635,17-10-2024,20:45:51,29375296,College Campus,Porur,29.7,74,89.89,16,Rainy,False,325.37,No,7,Minivan,0
180527,27-10-2024,04:25:14,28325685,Adyar,College Campus,16.6,56,90.52,20,Cloudy,True,123.97,Yes,7,Minivan,5324
270350,12-12-2024,03:27:38,30187360,College Campus,Porur,20.6,55,92.91,16,Rainy,True,215.32,No,7,Sedan,0
159304,22-10-2024,21:38:50,87759102,Mylapore,College Campus,19.3,35,89.61,16,Rainy,False,194.57,No,7,Hatchback,0
488648,20-05-2024,11:32:40,30154547,Anna Nagar,College Campus,22.0,72,86.0,19,Cloudy,True,164.31,No,6,SUV,0
36023,12-11-2024,20:04:46,50704977,College Campus,Mylapore,29.0,72,93.74,20,Cloudy,False,265.05,Yes,4,Hatchback,7198
526352,28-01-2024,23:42:28,50653571,Velachery,College Campus,19.5,55,87.62,12,Cloudy,True,234.93,Yes,4,SUV,7793
717391,06-10-2024,18:59:53,85571452,Mylapore,College Campus,10.7,30,89.3,17,Cloudy,True,101.17,No,5,Sedan,0
541506,02-04-2024,03:25:56,59809680,Porur,College Campus,16.5,75,86.86,17,Cloudy,False,139.1,Yes,5,SUV,6910
130621,25-09-2024,21:21:22,43037524,Tambaram,College Campus,24.9,56,89.26,15,Cloudy,False,288.93,No,5,Hatchback,0
677662,06-07-2024,07:38:29,61327131,College Campus,Mylapore,6.3,21,89.81,14,Rainy,False,78.81,Yes,7,SUV,5897
951643,25-03-2024,00:18:41,26458633,College Campus,Velachery,10.5,37,86.31,17,Rainy,True,103.95,No,7,Sedan,0
959407,15-09-2024,01:05:01,90950864,College Campus,Mylapore,27.1,56,92.37,15,Rainy,True,275.35,Yes,6,SUV,5592
547931,03-02-2024,16:43:12,97147222,College Campus,Porur,15.3,57,87.27,13,Cloudy,False,169.47,Yes,4,Minivan,8647
292954,04-10-2024,20:36:10,60250094,College Campus,Tambaram,10.3,44,89.45,16,Rainy,False,95.01,No,7,SUV,0
103199,16-05-2024,00:29:11,16216934,Adyar,College Campus,27.2,57,86.25,12,Sunny,False,381.23,No,4,SUV,0
934470,27-01-2024,19:30:25,72843194,College Campus,Velachery,10.8,16,87.44,18,Rainy,True,86.57,No,4,SUV,0
254408,26-07-2024,13:28:09,25595932,Anna Nagar,College Campus,17.7,83,88.57,16,Cloudy,False,176.37,No,7,SUV,0
814094,12-06-2024,00:21:27,89334201,Anna Nagar,College Campus,8.7,30,86.43,20,Rainy,False,73.31,No,5,Hatchback,0
672248,01-02-2024,02:10:10,57935787,T Nagar,College Campus,9.2,41,87.8,14,Cloudy,True,95.2,No,7,Hatchback,0
272712,07-12-2024,21:50:49,73307519,Porur,College Campus,8.3,64,93.88,20,Cloudy,False,64.28,Yes,5,Hatchback,7131
722965,07-08-2024,12:35:19,42806044,T Nagar,College Campus,9.9,75,91.93,20,Sunny,False,81.91,No,5,SUV,0
991576,12-10-2024,23:48:25,80675562,Mylapore,College Campus,11.8,87,89.95,19,Rainy,False,108.93,Yes,4,Hatchback,6733
594418,17-06-2024,11:41:32,71325726,College Campus,Adyar,12.5,86,88.36,20,Sunny,False,107.69,Yes,7,Hatchback,7650
190423,06-12-2024,08:20:42,6608430,Velachery,College Campus,10.1,26,93.76,18,Sunny,False,94.7,No,4,SUV,0
120023,29-07-2024,22:34:07,22486589,Velachery,College Campus,10.1,82,91.04,20,Sunny,True,82.76,No,4,Hatchback,0
700914,07-07-2024,09:22:03,78783743,College Campus,Adyar,11.1,39,89.38,18,Sunny,True,107.48,No,7,SUV,0
994824,04-12-2024,23:10:02,12816176,College Campus,Adyar,12.2,50,94.45,14,Cloudy,True,135.81,No,7,Sedan,0
931536,07-01-2024,00:42:40,60250094,College Campus,Mylapore,13.2,84,91.82,16,Sunny,False,136.35,No,7,Sedan,0
246902,21-05-2024,00:31:54,86965788,College Campus,Velachery,9.1,87,86.65,15,Sunny,True,94.62,No,5,Hatchback,0
541267,18-07-2024,20:05:34,98210127,Velachery,College Campus,25.4,38,87.69,13,Rainy,True,308.4,Yes,5,Sedan,8085
970361,05-07-2024,11:45:45,26965604,College Campus,Adyar,9.4,41,89.84,16,Rainy,False,102.92,No,4,Hatchback,0
778644,11-08-2024,18:35:07,56523700,Adyar,College Campus,27.4,47,91.69,20,Rainy,True,244.95,No,6,Hatchback,0
263458,06-08-2024,01:15:12,4584649,College Campus,Anna Nagar,11.0,29,91.88,17,Sunny,True,98.1,Yes,6,Sedan,6642
857225,21-09-2024,05:18:22,76420011,College Campus,Tambaram,15.4,71,90.0,20,Cloudy,False,124.74,Yes,5,Sedan,7720
525893,03-01-2024,17:47:57,97556110,College Campus,Velachery,17.8,74,90.5,16,Cloudy,False,166.12,No,7,Sedan,0
379768,12-04-2024,18:50:43,45099513,College Campus,Mylapore,6.1,24,85.0,16,Cloudy,False,58.33,No,7,SUV,0
98095,14-12-2024,08:13:07,62891946,College Campus,Tambaram,13.9,15,91.84,16,Rainy,True,131.65,Yes,7,Minivan,8911
137910,14-08-2024,11:04:04,48118295,Porur,College Campus,14.8,90,92.03,18,Sunny,True,147.55,Yes,7,SUV,7548
628460,09-02-2024,08:03:14,72930733,College Campus,Tambaram,20.7,32,85.63,17,Sunny,False,172.04,Yes,5,Hatchback,7068
671855,22-07-2024,05:16:29,33633679,Adyar,College Campus,18.3,32,89.21,18,Sunny,False,149.65,No,7,Minivan,0
123056,02-06-2024,06:54:21,55194625,Porur,College Campus,21.9,45,85.66,20,Cloudy,False,168.84,Yes,5,Sedan,8396
234476,15-06-2024,03:03:16,33234339,Porur,College Campus,13.6,22,87.53,18,Cloudy,True,128.96,Yes,7,Sedan,7058
594130,16-04-2024,20:59:16,58445677,Porur,College Campus,21.6,88,86.15,13,Sunny,True,279.13,No,4,SUV,0
539111,18-02-2024,23:03:58,80220125,College Campus,Tambaram,19.2,89,85.7,19,Rainy,False,155.88,Yes,5,Minivan,8221
894356,25-04-2024,21:18:01,70651225,College Campus,Anna Nagar,26.9,83,86.67,18,Sunny,True,213.71,Yes,7,Hatchback,8798
254097,15-09-2024,12:29:00,3732412,Mylapore,College Campus,26.6,74,92.37,15,Sunny,True,270.27,No,6,Hatchback,0
960038,29-03-2024,22:45:42,15111827,College Campus,T Nagar,17.2,84,86.42,12,Rainy,False,241.54,No,6,Sedan,0
947664,18-06-2024,07:13:45,71105320,Anna Nagar,College Campus,10.8,68,87.98,14,Cloudy,True,132.35,No,4,Minivan,0
230132,30-08-2024,09:38:35,92661888,College Campus,Anna Nagar,22.2,53,91.27,12,Cloudy,False,278.6,No,4,Hatchback,0
795587,14-06-2024,01:38:04,38062034,Porur,College Campus,24.6,42,87.12,17,Cloudy,True,245.83,Yes,7,Hatchback,7317
524257,11-07-2024,12:51:27,55109971,College Campus,T Nagar,29.0,26,88.94,19,Rainy,False,244.35,Yes,7,SUV,8041
191932,09-10-2024,13:38:36,36865392,Velachery,College Campus,5.3,55,90.48,20,Rainy,False,46.76,Yes,7,Minivan,5605
924594,19-08-2024,17:11:19,76014883,Adyar,College Campus,6.9,70,91.21,14,Sunny,False,80.92,No,6,Minivan,0
236375,16-10-2024,18:24:18,47128795,College Campus,Mylapore,20.7,36,89.99,14,Cloudy,True,219.54,Yes,7,SUV,7713
162239,07-12-2024,07:15:55,26105691,College Campus,T Nagar,18.7,47,93.88,18,Cloudy,False,160.93,Yes,6,Hatchback,8573
304341,19-11-2024,21:51:33,97818795,College Campus,Adyar,23.2,16,94.67,14,Cloudy,True,258.85,Yes,5,Sedan,8816
456123,14-12-2024,12:14:57,25595932,College Campus,Anna Nagar,11.5,42,91.84,18,Rainy,True,105.62,No,5,Minivan,0
